record_id,source_row,Document,Topic_group
6bd80d52766309b42d32e7b4e934da565677f86e5064b40ecf49bc43453aab1e,26148,modern slavery act statement for the wednesday november pm re modern slavery act statement thanks please assist opening has solved forget log make log regards tuesday november pm re modern slavery act statement done best regards application engineer ext re modern slavery act statement la tot tuesday november re modern slavery act statement done prod updated footer si la statements best application engineer ext re modern slavery act statement heads once package overwritten production then target by these updates thanks november pm re modern slavery act statement hi updates staging overwrite package production please thanks november re modern slavery act statement done content moved production thanks application engineer ext modern slavery act statement importance high please move related statements package production today potential updates come today make right production thanks friday november re modern slavery act statement morning preview staging site please statements made updates proof reading phase please attached final copy version re ready move site future make further updates add other statements etc let please thank tuesday november pm re modern slavery act statement hi better suggestion think link statements regards november re modern slavery act statement thank these examples better fit under more comprehensive section win suggested add link footer aim by more generic description link statements then other topics future bribery etc thanks head friday november pm re modern slavery act statement hi companies statement yet large companies link corporate responsibility areas links where companies refer obligation helps information citizenship corporate human rights modern slavery regards november re modern slavery act statement hi other companies implemented approach took understand similar way added terms conditions conditions enough link footer accessible pages terms conditions etc thanks friday november pm modern slavery act statement hi modern slavery act comply further information obligations immediate requirement statement which published attached document has approved by obligation statement prominent link please added view obligation avoid slavery human trafficking chains included part evaluation suppliers process moment discuss clarify please hesitate touch regards friday october pm modern slavery act draft review hi recent modern slavery act needs statement further information obligations also attach draft statement review amend needed informed obligation ensure improvements appropriate changes made suppliers modern slavery act information comply has comply meets two criteria these rules apply public companies partnerships wherever incorporated formed whatever sector operate turnover over mn carries part part kingdom obligated businesses must slavery human trafficking statement each statement disclose steps has taken during ensure slavery human trafficking taking own taken steps whilst fulfil regulatory requirement by statement explaining taking steps introduces additional expect companies take option action ending after march slavery human trafficking statement act states businesses statements reasonably practicable after each which producing statement while act deadline businesses statements within months expect businesses statement same annual report accounts included statement has stressed contents statement prescribed each decide content statement act describes areas which recommend consider structure summary chains provides useful context reader policies relevant slavery human trafficking stand alone policy relevant elements other policies human resources policies due diligence processes relation slavery human trafficking chains show understand suppliers working supplier audits chains where slavery human trafficking taking steps taken assess manage include risks by country by sector effectiveness approaches ensuring slavery human trafficking taking chains measured against performance indicators consider appropriate include which slavery human trafficking describe consideration existing impact vulnerability slavery human trafficking training about slavery human trafficking training take range different forms depending target audience businesses consider training key employees within own cases suppliers employees approve statement act states body corporate other than liability partnership must approved by board directors equivalent body signed by director equivalent liability partnership must approved by members signed by designated member partnership registered under partnerships act must signed by where statement statement prominent link happens comply theoretically disclose statement injunction made clear hoping pressure encourage businesses comply without needing bring civil proceedings high court regards,Hardware
7d16f60671d4b98aa32f7f2376803480eb94ce579674951f3ce1cff64d783772,26149,network cable wednesday november pm cable hi cable thanks automation tester,Hardware
06b94bf601efc15d752c4d9d2fb0ff38f1b49eb7ca55cff6eb11fdc908ec2ae8,26150,reinstall os wednesday november pm reinstall hi please reinstall operating thanks,HR Support
777aa4ecec10bcb9b02624e98d29b5408a1366aeaf20d39d964e3925a35be602,26152,code event set up wednesday november pm re code event hi think looks good made final touches let ready move package production well pointed consider updates hero section well please help logging requests thanks tuesday november pm re code event done please review careers events code careers events code rules heading work maine application engineer ext,Internal Project
766859cdafc780a78638d829c4abeecc24bfbe3b900ce7a3cfeacdbdfab4392f,26153,modem request wednesday november pm re modem hi spare modem please assign he allocated modem regards engineer ext modem please advise thanks wednesday november pm modem hello please advise thanks kind regards analyst ext hub wednesday november modem hi today travelling purposes much possible order eventual issues thus kindly ask provide mobile modem reach reachable by client hopefully achievable by thanks analyst,Hardware
128434ccb9f0e00364dfed569c5daca1347644a48f603b27884d7400a4047a1e,26154,access to wednesday november pm consensus hello give please files consensus please great slides which too big mb best regards senior main main,HR Support
c1d871799253d7f551049f37f4b263460cc85ca4a925bbbaf3021ea05ddd4a16,26155,please add a new record local wednesday november pm please add record hi please add record visible best regards test consultant mob,Miscellaneous
afe0eee5c43538aab715c64f69019205c92e7ddab812dae19680f4511fd3b78d,26156,replacement wednesday november pm hello please hard disk moreover please provide replacement he issues please assign tickets thank best regards leader,Hardware
d22a13d0f4e369f2720bd21cbaca05774db32d79eb0428db6b09e833a2eea0ee,26157,access requirement wednesday november pm requirement hello please add groups technical virus technical best regards,Miscellaneous
10c9f4c338fce1602fec823feb7a35f6aaab4de7c2731ba0c0a080582a20d757,26158,access to for wednesday november pm please give layouts source view type name ext,HR Support
9c3d91570c38034a69170ddd50c4d69117b53ab394a171b5dffb3ad9c5b93b9b,26159,open profile for friday november pm re log hi spoke issue user profile never created installed pc please create profile by him working his pc he works atlanta important thanks,Access
8f725f0a2096dafeb58f0c3a390c35e0addd2e2ba6b44f2f279aff30336ce3a6,26160,adapter to wednesday november pm adapter hi has outputs screens client site please provide adapter best regards phone,Hardware
64708356c248d5f2f4ed10cc9612e2270aebd22157c1ce71050ca5e75e552d7b,26161,career map issues to be fixed additional admin wednesday november pm map issues fixed additional hi help number fixes map discipline fixes related arrows pointing back instead than forward job title map officer programme portfolio officer arrows amended officer programme portfolio officer arrows amended officer st arrows checked programme portfolio officer st arrows amended officer arrows amended programme portfolio officer arrows amended coordinator arrows amended se senior programme portfolio officer se arrows amended leader arrows amended senior officer senior programme portfolio officer cl arrows amended cl arrows amended discipline lead arrows amended senior programme portfolio officer sc arrows amended sc arrows amended senior sc arrows amended head arrows amended head arrows amended head please make amendments also please provide rights also schedule training session please thanks lot best regards senior programme,HR Support
02b15b09e11d4fabb6238ccbe1a309267890a25c6f2d7de62813b785a1bdf03d,26162,confluence user for wednesday november pm confluence user hi find colleague add board let created he had client probably please kind create assume same also confluence also create thanks mob,Access
a0b61cef810468f8fd52ecb0b55c91d21db761f83ac2e261de4864c1fd54fb6d,26164,outlook issues issues updates mailbox database,Administrative rights
ac4d51a4f7c482a0e2d10c4f75cd642bc596df0caefaadccdb770f2f484f17d6,26166,visual studio license wednesday november pm visual studio license hello please provide visual studio license working code thanks wednesday november pm re visual studio license hello please informed visual studio subscription has assigned receive confirming credentials activate subscription please bear mind vs subscription activated id personal please kindly let further assistance needed thanks analyst,Access
4f7809011fb6f90eb6c2aa6c68c3601ee9bae1d081a0df02b44b1c722b005ad3,26168,snow remove line form template tuesday november pm re create repository query hi has completed kind regards november create repository query hello please template called create repository query thank november re create repository query hi added thread involved particular step transition about view relevant deleted concerns please let best regards tuesday november re create repository query hi because template copied after template agreed during transition apply thanks november create repository query hello please advise user ignore mentioned close thank analyst ext hub november pm re create repository query hi about question wish keep archive which displayed form text area please find snippet please advise mean come back please find queue kind regards november pm create repository query hello please queue please help his query provide him additional information about archiving kind regards analyst ext hub november re create repository hi description question regarding archiving wish keep archive archive sources actual source control archive assumed regards thursday november pm create repository hello please advised created rights kindly note enclosed members granted write rights issues changes please remedy kind regards analyst ext hub,Access
